line,section_name,section_artist,song_name,artist_name,song_lyrics_url,album,track_number,album_year
"I'm 'bout to say ""Abracadabra"" and pull a B Rabbit up out of my hat",Verse 3,Eminem,Unaccommodating,Eminem,https://genius.com/Eminem-unaccommodating-lyrics,Music To Be Murdered By,2,2020-01-17
I'm about to relapse and I betcha that you won't know how to react,Verse 3,Eminem,Unaccommodating,Eminem,https://genius.com/Eminem-unaccommodating-lyrics,Music To Be Murdered By,2,2020-01-17
"But a look of disgust, I don't doubt it'd be that",Verse 3,Eminem,Unaccommodating,Eminem,https://genius.com/Eminem-unaccommodating-lyrics,Music To Be Murdered By,2,2020-01-17
As I begin to fuckin' devour the track,Verse 3,Eminem,Unaccommodating,Eminem,https://genius.com/Eminem-unaccommodating-lyrics,Music To Be Murdered By,2,2020-01-17
"And you backpedal, that is a cowardly act",Verse 3,Eminem,Unaccommodating,Eminem,https://genius.com/Eminem-unaccommodating-lyrics,Music To Be Murdered By,2,2020-01-17
Like a Saudi attack when the towers collapsed,Verse 3,Eminem,Unaccommodating,Eminem,https://genius.com/Eminem-unaccommodating-lyrics,Music To Be Murdered By,2,2020-01-17
"They call me Saddam Hussein, Ayatollah Khomeini",Chorus,Eminem,Unaccommodating,Eminem,https://genius.com/Eminem-unaccommodating-lyrics,Music To Be Murdered By,2,2020-01-17
Where's Osama been? I been laden lately,Chorus,Eminem,Unaccommodating,Eminem,https://genius.com/Eminem-unaccommodating-lyrics,Music To Be Murdered By,2,2020-01-17
"Look at how I'm behaving, they want me gone away",Chorus,Eminem,Unaccommodating,Eminem,https://genius.com/Eminem-unaccommodating-lyrics,Music To Be Murdered By,2,2020-01-17
"They wanna JonBenét me (Fuck you), I'm unaccommodating",Chorus,Eminem,Unaccommodating,Eminem,https://genius.com/Eminem-unaccommodating-lyrics,Music To Be Murdered By,2,2020-01-17
"Pray you see tomorrow little boy, you gon' learn",Chorus,White Gold,You Gon’ Learn,Eminem,https://genius.com/Eminem-you-gon-learn-lyrics,Music To Be Murdered By,3,2020-01-17
All them pretty bitches leave yo' ass in the urn,Chorus,White Gold,You Gon’ Learn,Eminem,https://genius.com/Eminem-you-gon-learn-lyrics,Music To Be Murdered By,3,2020-01-17
"You ain't sold your last rock, you just better earn",Chorus,White Gold,You Gon’ Learn,Eminem,https://genius.com/Eminem-you-gon-learn-lyrics,Music To Be Murdered By,3,2020-01-17
"But I pray you see tomorrow little boy, you gon' learn",Chorus,White Gold,You Gon’ Learn,Eminem,https://genius.com/Eminem-you-gon-learn-lyrics,Music To Be Murdered By,3,2020-01-17
"Pray you see tomorrow little boy, you gon' learn",Chorus,White Gold,You Gon’ Learn,Eminem,https://genius.com/Eminem-you-gon-learn-lyrics,Music To Be Murdered By,3,2020-01-17
All them pretty bitches leave yo' ass in the urn,Chorus,White Gold,You Gon’ Learn,Eminem,https://genius.com/Eminem-you-gon-learn-lyrics,Music To Be Murdered By,3,2020-01-17
"You ain't sold your last rock, you just better earn",Chorus,White Gold,You Gon’ Learn,Eminem,https://genius.com/Eminem-you-gon-learn-lyrics,Music To Be Murdered By,3,2020-01-17
"But I pray you see tomorrow little boy, you gon' learn",Chorus,White Gold,You Gon’ Learn,Eminem,https://genius.com/Eminem-you-gon-learn-lyrics,Music To Be Murdered By,3,2020-01-17
I'm a product of properly hoppin' up out of that poverty,Verse 1,"Royce da 5'9""",You Gon’ Learn,Eminem,https://genius.com/Eminem-you-gon-learn-lyrics,Music To Be Murdered By,3,2020-01-17
Profitin' all for coppin' and swappin' that property out for a possible monopoly,Verse 1,"Royce da 5'9""",You Gon’ Learn,Eminem,https://genius.com/Eminem-you-gon-learn-lyrics,Music To Be Murdered By,3,2020-01-17
Try not to adopt my father's old philosophies,Verse 1,"Royce da 5'9""",You Gon’ Learn,Eminem,https://genius.com/Eminem-you-gon-learn-lyrics,Music To Be Murdered By,3,2020-01-17
Same time I'm prayin' to God that everything works out at his colonoscopy,Verse 1,"Royce da 5'9""",You Gon’ Learn,Eminem,https://genius.com/Eminem-you-gon-learn-lyrics,Music To Be Murdered By,3,2020-01-17
I'm walkin' across a suicidal tightrope intentionally,Verse 1,"Royce da 5'9""",You Gon’ Learn,Eminem,https://genius.com/Eminem-you-gon-learn-lyrics,Music To Be Murdered By,3,2020-01-17
While the demons comin' out of me,Verse 1,"Royce da 5'9""",You Gon’ Learn,Eminem,https://genius.com/Eminem-you-gon-learn-lyrics,Music To Be Murdered By,3,2020-01-17
Wifey's on the side of me talkin' sense into me,Verse 1,"Royce da 5'9""",You Gon’ Learn,Eminem,https://genius.com/Eminem-you-gon-learn-lyrics,Music To Be Murdered By,3,2020-01-17
"Without she, I feel incomplete mentally, she's been sent to me",Verse 1,"Royce da 5'9""",You Gon’ Learn,Eminem,https://genius.com/Eminem-you-gon-learn-lyrics,Music To Be Murdered By,3,2020-01-17
"Right there since '9-6, worse nightmare to side chicks, some things are just meant to be",Verse 1,"Royce da 5'9""",You Gon’ Learn,Eminem,https://genius.com/Eminem-you-gon-learn-lyrics,Music To Be Murdered By,3,2020-01-17
"This it for me, give my daughters a kiss for me",Verse 1,"Royce da 5'9""",You Gon’ Learn,Eminem,https://genius.com/Eminem-you-gon-learn-lyrics,Music To Be Murdered By,3,2020-01-17
"Y'all call this fame, I call this shit alcoholistic infamy",Verse 1,"Royce da 5'9""",You Gon’ Learn,Eminem,https://genius.com/Eminem-you-gon-learn-lyrics,Music To Be Murdered By,3,2020-01-17
Targettin' my kids and babies through population and gun control,Verse 1,"Royce da 5'9""",You Gon’ Learn,Eminem,https://genius.com/Eminem-you-gon-learn-lyrics,Music To Be Murdered By,3,2020-01-17
Shit make me wanna make a hunnid more,Verse 1,"Royce da 5'9""",You Gon’ Learn,Eminem,https://genius.com/Eminem-you-gon-learn-lyrics,Music To Be Murdered By,3,2020-01-17
Make a bigot racist uncomfortable,Verse 1,"Royce da 5'9""",You Gon’ Learn,Eminem,https://genius.com/Eminem-you-gon-learn-lyrics,Music To Be Murdered By,3,2020-01-17
If y'all against talk and reparation then I'm not against the thought of separation,Verse 1,"Royce da 5'9""",You Gon’ Learn,Eminem,https://genius.com/Eminem-you-gon-learn-lyrics,Music To Be Murdered By,3,2020-01-17
"While the politicians that are white and privileged ask how is this different from segregation, that's funny bro",Verse 1,"Royce da 5'9""",You Gon’ Learn,Eminem,https://genius.com/Eminem-you-gon-learn-lyrics,Music To Be Murdered By,3,2020-01-17
Segregation is bein' told where I'm gonna go,Verse 1,"Royce da 5'9""",You Gon’ Learn,Eminem,https://genius.com/Eminem-you-gon-learn-lyrics,Music To Be Murdered By,3,2020-01-17
Separation is bein' woke and goin' wherever I wanna go,Verse 1,"Royce da 5'9""",You Gon’ Learn,Eminem,https://genius.com/Eminem-you-gon-learn-lyrics,Music To Be Murdered By,3,2020-01-17
"Pray you see tomorrow little boy, you gon' learn",Chorus,White Gold,You Gon’ Learn,Eminem,https://genius.com/Eminem-you-gon-learn-lyrics,Music To Be Murdered By,3,2020-01-17
All them pretty bitches leave yo' ass in the urn,Chorus,White Gold,You Gon’ Learn,Eminem,https://genius.com/Eminem-you-gon-learn-lyrics,Music To Be Murdered By,3,2020-01-17
"You ain't sold your last rock, you just better earn",Chorus,White Gold,You Gon’ Learn,Eminem,https://genius.com/Eminem-you-gon-learn-lyrics,Music To Be Murdered By,3,2020-01-17
"But I pray you see tomorrow little boy, you gon' learn",Chorus,White Gold,You Gon’ Learn,Eminem,https://genius.com/Eminem-you-gon-learn-lyrics,Music To Be Murdered By,3,2020-01-17
"Pray you see tomorrow little boy, you gon' learn",Chorus,White Gold,You Gon’ Learn,Eminem,https://genius.com/Eminem-you-gon-learn-lyrics,Music To Be Murdered By,3,2020-01-17
All them pretty bitches leave yo' ass in the urn,Chorus,White Gold,You Gon’ Learn,Eminem,https://genius.com/Eminem-you-gon-learn-lyrics,Music To Be Murdered By,3,2020-01-17
"You ain't sold your last rock, you just better earn",Chorus,White Gold,You Gon’ Learn,Eminem,https://genius.com/Eminem-you-gon-learn-lyrics,Music To Be Murdered By,3,2020-01-17
"But I pray you see tomorrow little boy, you gon' learn",Chorus,White Gold,You Gon’ Learn,Eminem,https://genius.com/Eminem-you-gon-learn-lyrics,Music To Be Murdered By,3,2020-01-17
Never sold dope for no gold rope,Verse 2,Eminem,You Gon’ Learn,Eminem,https://genius.com/Eminem-you-gon-learn-lyrics,Music To Be Murdered By,3,2020-01-17
"Wanted one though, they were so dope (Yeah)",Verse 2,Eminem,You Gon’ Learn,Eminem,https://genius.com/Eminem-you-gon-learn-lyrics,Music To Be Murdered By,3,2020-01-17
Was a have-not (Yeah) 'cause my pockets (Uh),Verse 2,Eminem,You Gon’ Learn,Eminem,https://genius.com/Eminem-you-gon-learn-lyrics,Music To Be Murdered By,3,2020-01-17
"Didn't have knots, I was so broke",Verse 2,Eminem,You Gon’ Learn,Eminem,https://genius.com/Eminem-you-gon-learn-lyrics,Music To Be Murdered By,3,2020-01-17
"On my last rock, for my slingshot",Verse 2,Eminem,You Gon’ Learn,Eminem,https://genius.com/Eminem-you-gon-learn-lyrics,Music To Be Murdered By,3,2020-01-17
"Better haul ass, don't be no slow poke (Nope)",Verse 2,Eminem,You Gon’ Learn,Eminem,https://genius.com/Eminem-you-gon-learn-lyrics,Music To Be Murdered By,3,2020-01-17
"Through the tall grass, run your ass off (Yeah)",Verse 2,Eminem,You Gon’ Learn,Eminem,https://genius.com/Eminem-you-gon-learn-lyrics,Music To Be Murdered By,3,2020-01-17
"Oh no, got your pants caught on the fence post",Verse 2,Eminem,You Gon’ Learn,Eminem,https://genius.com/Eminem-you-gon-learn-lyrics,Music To Be Murdered By,3,2020-01-17
"Getting chased, by them Jackboys, think it's 'bout to fuzz",Verse 2,Eminem,You Gon’ Learn,Eminem,https://genius.com/Eminem-you-gon-learn-lyrics,Music To Be Murdered By,3,2020-01-17
"Like a lint roller they wait 'til it's late, they will tiptoe",Verse 2,Eminem,You Gon’ Learn,Eminem,https://genius.com/Eminem-you-gon-learn-lyrics,Music To Be Murdered By,3,2020-01-17
Through your living room window,Verse 2,Eminem,You Gon’ Learn,Eminem,https://genius.com/Eminem-you-gon-learn-lyrics,Music To Be Murdered By,3,2020-01-17
Take your Nintendo and then skate,Verse 2,Eminem,You Gon’ Learn,Eminem,https://genius.com/Eminem-you-gon-learn-lyrics,Music To Be Murdered By,3,2020-01-17
Making you feel like you got bent over and raped,Verse 2,Eminem,You Gon’ Learn,Eminem,https://genius.com/Eminem-you-gon-learn-lyrics,Music To Be Murdered By,3,2020-01-17
"Little boy, you're never gonna get no rope chain",Verse 2,Eminem,You Gon’ Learn,Eminem,https://genius.com/Eminem-you-gon-learn-lyrics,Music To Be Murdered By,3,2020-01-17
"Get your shit stole, and your lip swole, I became bitter",Verse 2,Eminem,You Gon’ Learn,Eminem,https://genius.com/Eminem-you-gon-learn-lyrics,Music To Be Murdered By,3,2020-01-17
"As I got a little bit older, my hate",Verse 2,Eminem,You Gon’ Learn,Eminem,https://genius.com/Eminem-you-gon-learn-lyrics,Music To Be Murdered By,3,2020-01-17
"Was making me get cold, and began to get a chipped shoulder",Verse 2,Eminem,You Gon’ Learn,Eminem,https://genius.com/Eminem-you-gon-learn-lyrics,Music To Be Murdered By,3,2020-01-17
"Started to spit vulgar, my ZIP code had been skid row",Verse 2,Eminem,You Gon’ Learn,Eminem,https://genius.com/Eminem-you-gon-learn-lyrics,Music To Be Murdered By,3,2020-01-17
"But I ate every single beat that I spit over, the shithole I escaped",Verse 2,Eminem,You Gon’ Learn,Eminem,https://genius.com/Eminem-you-gon-learn-lyrics,Music To Be Murdered By,3,2020-01-17
"Then I began to explode, detonate, now the Eastside went schizo",Verse 2,Eminem,You Gon’ Learn,Eminem,https://genius.com/Eminem-you-gon-learn-lyrics,Music To Be Murdered By,3,2020-01-17
Thought my name was B-side 'cause they flipped over my tape,Verse 2,Eminem,You Gon’ Learn,Eminem,https://genius.com/Eminem-you-gon-learn-lyrics,Music To Be Murdered By,3,2020-01-17
And I won't hesitate,Verse 2,Eminem,You Gon’ Learn,Eminem,https://genius.com/Eminem-you-gon-learn-lyrics,Music To Be Murdered By,3,2020-01-17
To get 'em all bent so outta shape,Verse 2,Eminem,You Gon’ Learn,Eminem,https://genius.com/Eminem-you-gon-learn-lyrics,Music To Be Murdered By,3,2020-01-17
"Oh shit, bro, hold up, wait",Verse 2,Eminem,You Gon’ Learn,Eminem,https://genius.com/Eminem-you-gon-learn-lyrics,Music To Be Murdered By,3,2020-01-17
I just tripped over my cape (Superman),Verse 2,Eminem,You Gon’ Learn,Eminem,https://genius.com/Eminem-you-gon-learn-lyrics,Music To Be Murdered By,3,2020-01-17
"And I'm not gonna let up, treat the paper like I'm chopping a letter",Verse 2,Eminem,You Gon’ Learn,Eminem,https://genius.com/Eminem-you-gon-learn-lyrics,Music To Be Murdered By,3,2020-01-17
Dre'll tell you how I shred,Verse 2,Eminem,You Gon’ Learn,Eminem,https://genius.com/Eminem-you-gon-learn-lyrics,Music To Be Murdered By,3,2020-01-17
"So when you refer to the guy next to the doc, you meant shredder",Verse 2,Eminem,You Gon’ Learn,Eminem,https://genius.com/Eminem-you-gon-learn-lyrics,Music To Be Murdered By,3,2020-01-17
"Now the cops wanna set up roadblocks on my head, I",Verse 2,Eminem,You Gon’ Learn,Eminem,https://genius.com/Eminem-you-gon-learn-lyrics,Music To Be Murdered By,3,2020-01-17
Got several bounties from feds in every county,Verse 2,Eminem,You Gon’ Learn,Eminem,https://genius.com/Eminem-you-gon-learn-lyrics,Music To Be Murdered By,3,2020-01-17
I'm with a gal at a Checkers wiling,Verse 2,Eminem,You Gon’ Learn,Eminem,https://genius.com/Eminem-you-gon-learn-lyrics,Music To Be Murdered By,3,2020-01-17
"Bumping ""Fuck Da Police"" while I fed her Rally's",Verse 2,Eminem,You Gon’ Learn,Eminem,https://genius.com/Eminem-you-gon-learn-lyrics,Music To Be Murdered By,3,2020-01-17
This shit is like Romper Room,Verse 2,Eminem,You Gon’ Learn,Eminem,https://genius.com/Eminem-you-gon-learn-lyrics,Music To Be Murdered By,3,2020-01-17
Why do I feel responsible for these kids?,Verse 2,Eminem,You Gon’ Learn,Eminem,https://genius.com/Eminem-you-gon-learn-lyrics,Music To Be Murdered By,3,2020-01-17
All of whom I'm a father to,Verse 2,Eminem,You Gon’ Learn,Eminem,https://genius.com/Eminem-you-gon-learn-lyrics,Music To Be Murdered By,3,2020-01-17
"I'm a God to you, y'all better worship the water I walk on",Verse 2,Eminem,You Gon’ Learn,Eminem,https://genius.com/Eminem-you-gon-learn-lyrics,Music To Be Murdered By,3,2020-01-17
Or y'all gonna meet your Waterloo,Verse 2,Eminem,You Gon’ Learn,Eminem,https://genius.com/Eminem-you-gon-learn-lyrics,Music To Be Murdered By,3,2020-01-17
I get to flippin' the mic' as a murder weapon,Verse 2,Eminem,You Gon’ Learn,Eminem,https://genius.com/Eminem-you-gon-learn-lyrics,Music To Be Murdered By,3,2020-01-17
"I'm poppin' an extra clip, then cock and shoot, then I'm popping",Verse 2,Eminem,You Gon’ Learn,Eminem,https://genius.com/Eminem-you-gon-learn-lyrics,Music To Be Murdered By,3,2020-01-17
Do not let me catch you slippin',Verse 2,Eminem,You Gon’ Learn,Eminem,https://genius.com/Eminem-you-gon-learn-lyrics,Music To Be Murdered By,3,2020-01-17
I will pop up and I'll take a spot from you,Verse 2,Eminem,You Gon’ Learn,Eminem,https://genius.com/Eminem-you-gon-learn-lyrics,Music To Be Murdered By,3,2020-01-17
I'll get to doing what a leaky faucet do,Verse 2,Eminem,You Gon’ Learn,Eminem,https://genius.com/Eminem-you-gon-learn-lyrics,Music To Be Murdered By,3,2020-01-17
But I ain't talkin' drip when I say that I'll get the drop on you,Verse 2,Eminem,You Gon’ Learn,Eminem,https://genius.com/Eminem-you-gon-learn-lyrics,Music To Be Murdered By,3,2020-01-17
Singin' fuck all of you in Autotune,Verse 2,Eminem,You Gon’ Learn,Eminem,https://genius.com/Eminem-you-gon-learn-lyrics,Music To Be Murdered By,3,2020-01-17
I am too volatile and too grizzly to bear,Verse 2,Eminem,You Gon’ Learn,Eminem,https://genius.com/Eminem-you-gon-learn-lyrics,Music To Be Murdered By,3,2020-01-17
"Yeah, shit is gettin' to where I can barely even sit in a chair",Verse 2,Eminem,You Gon’ Learn,Eminem,https://genius.com/Eminem-you-gon-learn-lyrics,Music To Be Murdered By,3,2020-01-17
I bust my ass for this shit and I swear,Verse 2,Eminem,You Gon’ Learn,Eminem,https://genius.com/Eminem-you-gon-learn-lyrics,Music To Be Murdered By,3,2020-01-17
It ain't even worth dissing someone so offbeat,Verse 2,Eminem,You Gon’ Learn,Eminem,https://genius.com/Eminem-you-gon-learn-lyrics,Music To Be Murdered By,3,2020-01-17
That they can't even figure out where their words,Verse 2,Eminem,You Gon’ Learn,Eminem,https://genius.com/Eminem-you-gon-learn-lyrics,Music To Be Murdered By,3,2020-01-17
Should hit the kick and the snare,Verse 2,Eminem,You Gon’ Learn,Eminem,https://genius.com/Eminem-you-gon-learn-lyrics,Music To Be Murdered By,3,2020-01-17
"Pray you see tomorrow little boy, you gon' learn",Chorus,White Gold,You Gon’ Learn,Eminem,https://genius.com/Eminem-you-gon-learn-lyrics,Music To Be Murdered By,3,2020-01-17
All them pretty bitches leave yo' ass in the urn,Chorus,White Gold,You Gon’ Learn,Eminem,https://genius.com/Eminem-you-gon-learn-lyrics,Music To Be Murdered By,3,2020-01-17
"You ain't sold your last rock, you just better earn",Chorus,White Gold,You Gon’ Learn,Eminem,https://genius.com/Eminem-you-gon-learn-lyrics,Music To Be Murdered By,3,2020-01-17
